content,score,app_id,label
"sebenernya aku suka banget belanja disiniii, mines nya tuh iklan nya, tolong dong dikurangin iklan nya di apk lain, ganggu pls. iklan nya itu itu terus di 1 apk, nah bagian keselnya tuh padahal udah mencet tombol ""x"" tb tb malah masuk ke apk nya, padahl gaada mencet. aku udah di ambang kesabaran bgt ini.. tolong dong kurangin. muak jir..",3,com.shopee.id,Neutral
sistem cod di nonaktifkan,1,com.shopee.id,Negative
sangat membantu,5,com.shopee.id,Positive
knp Shopee pinjam saya mulai susah di buka padahal seblumnya lancar,3,com.shopee.id,Neutral
aman,5,com.shopee.id,Positive
"aplikasi jahanam sekali pake paylater, udh dibayar lalu ga bisa dipake lagi bangke pengajuan ditolak Mulu parah",1,com.shopee.id,Negative
sangat puas belanja di apk nya,5,com.shopee.id,Positive
"no telp saya bocor , alhasih di spam telp 50x sehari , saya kecewa keamanan shopee bisa di bobol",1,com.shopee.id,Negative
"apk nya gajelas, baranggue ilang!",1,com.shopee.id,Negative
"shope sekarang makin gajelas tulisan nya pesanan sedang di antar ke alamat tujuan tapi 3 hari ga nyampe""",1,com.shopee.id,Negative
sangat memuaskan,5,com.shopee.id,Positive
sangat puas,5,com.shopee.id,Positive
"sebenarnya shopee ini bagus, sayangnya terlalu berat, yah meskipun hp ku masih mampu yah. sayangnya akhir-akhir ini agak aneh semenjak aku uninstall sementara, pas ku coba lagi kok malah suka mental dari app nya sendiri, beda banget dari sebelumnya. Padahal kalo di coba ke app lainnya lancar jaya, ini hp ku atau Emg app nya?",3,com.shopee.id,Neutral
Top banget pokoknya,5,com.shopee.id,Positive
karpet bulu ukr panjang 300x 200lebar,4,com.shopee.id,Positive
pengiriman spx ga bgt sumpah semenjak gaada jnt pengirimannya lelet ga karuan 🙂,1,com.shopee.id,Negative
Mantap,5,com.shopee.id,Positive
aplikasi buat beli barang✖️ iklannya terlalu annoying✔️,1,com.shopee.id,Negative
murah murah dan noo tipu tipu 👍😀👍,5,com.shopee.id,Positive
"sangat membantu, thanks shoope",5,com.shopee.id,Positive
shopee memang sangat membantu dan is the best 👍👍👍,5,com.shopee.id,Positive
"shopee lambat dalam pengiriman jarang sesuai estimasi.. padahal di iklan shopee lebih cepat nyatanya gk ada cepat"" nya sama sekali😏",3,com.shopee.id,Neutral
masuk ke mana poinnya,2,com.shopee.id,Negative
bagus banget murah murah lagi,5,com.shopee.id,Positive
Top,5,com.shopee.id,Positive
Sangat membantu,5,com.shopee.id,Positive
shopee selalu terbaik,5,com.shopee.id,Positive
"sungguh sangat mengecewakan pihak ekspedisi shopee express,biasanya dalam 1 kota hanya 2-3 hari...lah ini sampai 6 hari paketan saya stuck di gudang.lapor di pihak CS Shopee katanya dibantu tapi gak ada perubahan status pengirimannya,katanya diprioritaskan tapi hasilnya nihil...baru kali ini shopee bikin saya emosi dan menunggu paket saya yg sangat lama sekali",1,com.shopee.id,Negative
bagus,5,com.shopee.id,Positive
Simple dan enjoy n bermanfaat,5,com.shopee.id,Positive
positif,5,com.shopee.id,Positive
sangat membantu tapi pengirimannya lama di aplikasi bilang kalo pesanan saya sudah di Terima tapi sampai sekarang pesanannya saya di cek masi di tahap sedang di kirim ini gimana ya,5,com.shopee.id,Positive
sangat membantu saya untuk belanja,5,com.shopee.id,Positive
mantap,5,com.shopee.id,Positive
pengiriman ga jalan beberapa hari,1,com.shopee.id,Negative
tolol,1,com.shopee.id,Negative
aplikasi nya bgs tp tanggal nya tidak tepat terus😮‍💨😮‍💨,4,com.shopee.id,Positive
bagus..apk asli,5,com.shopee.id,Positive
mempermudah segala kebutuhan,5,com.shopee.id,Positive
susah amat mau login,2,com.shopee.id,Negative
Semoga selalu jaya,5,com.shopee.id,Positive
Mantap,5,com.shopee.id,Positive
tolong ongkir dari shoppe turun kan harga barang murah kena ongkir jadi mahal banget,3,com.shopee.id,Neutral
sangat membantu,5,com.shopee.id,Positive
saya mau kasih saran buat pengiriman di Shopee knp pas saya pesen paket blom juga dateng pdhl udh 5 hari pun blom nyampe juga itu aja tolong di pertimbangkan buat pengiriman agar lebih cepat ⚡,2,com.shopee.id,Negative
"sopie andalan semua produk gratis ongkir, kendala cuma dipengiriman lama",5,com.shopee.id,Positive
"pokoknya saya suka aplikasi shopee, harganya murah²",5,com.shopee.id,Positive
puas banget sangat membantu,5,com.shopee.id,Positive
bagus sekali,5,com.shopee.id,Positive
"SEKARANG SHOPEE MAKIN BOBROK, , PENGIRIMAN NYA LAMAAAA BANGETTT, , DULU 2 APA 3 HARI LANGSUNG SAMPE PESANAN, , SEKARANG UDAH HAMPIR SEMINGGU BELUM SAMPE SAMPE JUGA, , PADAHAL DEKET JAKARTA KE TANGERANG, , JASA SPX NYA BOBROK, , MANA BANYAK TOKO ABAL-ABAL, , MINESSS SEKARANG, , JAMINAN BARANG TIBA TEPAT WAKTU GK BISA DI PAKE, , JASA SPX NYA BOBROK GANTI AJA JASA PENGIRIMAN NYA, ,",1,com.shopee.id,Negative
murah meriah sayangnya spaylater g bisa dipakai padahal udah bertahun2 belanja dishopee,5,com.shopee.id,Positive
iklan lu nyebelin,1,com.shopee.id,Negative
"Selalu senang blnja di Shopee, namun belakangan ini jdi agak sedikit kesal. krna salah satu jasa kirim nya yg sangat luar biasa menunda2, mau cepat hrus diambil ke kantor, hrus jdi bahan evaluasi bekerja sama dgn kurir J&E,. parahhhh",5,com.shopee.id,Positive
bagus,5,com.shopee.id,Positive
sangat puas blnja d shopee,5,com.shopee.id,Positive
aplikasi ini sangat membantu dan memudahkan kita untuk berbelanja dengan mudah,5,com.shopee.id,Positive
"makin lambat pengiriman barang nya... update apk ni,sudah bnyak kali virus , hampir tiap hari apk shopee ni ,keluar sendiri,dan makin banyak pedagang menipu,beli 4 datang cuman 1,bukan 1 toko aja seperti ni,malah ada 3 toko ,yang menipu....",4,com.shopee.id,Positive
"sangat membantu, harga produk kompetitif, banyakin voucher min😀",5,com.shopee.id,Positive
bagus sih buat aku,5,com.shopee.id,Positive
ongkir nya yg murah membuat saya sangat puas dengan adanya shopee trimakasih ya sukses selalu,5,com.shopee.id,Positive
sangat membantu,5,com.shopee.id,Positive
sangat memudahkan dalam berbelanja dan banyak pilihan,5,com.shopee.id,Positive
sama seperti yg pink banyak penipunya dan d lindungi pembatalan penjual sepihak dan tanpa bls chat laporan jalan tp y tetep g ada sangsi penjual nakal mungkin sama2 nakal atw gmn kurang faham yg jls kompak menutupi kesalahan,1,com.shopee.id,Negative
sangatt puass belanja dii aplikasii inii top markotop,5,com.shopee.id,Positive
"KNP SI LU SERING BGT ERROR MN SKRG BIAYA LAYANAN NYA GEDE BGT LG, PANTES ULTAH NYA UNDANG LUAR NEGRI",1,com.shopee.id,Negative
bagus,5,com.shopee.id,Positive
sangat puas dgn shopee,5,com.shopee.id,Positive
sukka belanja di Shoppe,5,com.shopee.id,Positive
bagus untuk berbelanja dan aman,5,com.shopee.id,Positive
kenpa saya tidak dapat menginstal apk shopee,1,com.shopee.id,Negative
ok,5,com.shopee.id,Positive
aman lancar terkendali,5,com.shopee.id,Positive
"saya pernah mendapatkan pelayanan yang buruk masa paket ku hilang, saya sengaja beri bintang 5 agar dibaca oleh admin",5,com.shopee.id,Positive
trimakasih shopee indonesia.,5,com.shopee.id,Positive
sejauh ini saya cukup puas.,5,com.shopee.id,Positive
woe gimana sih lu shopee dari kemarin saya beli barang salah mulu dua kali beli dua kali juga salah barangnya iyadah kalo di retur gampang inimah susah ribet malas beli di shopee lagi kalo kayak gini mah cape buang buang waktu,1,com.shopee.id,Negative
"LEMOT PARAH PADAHAL WIFI LANCAR RUANG PENYIMPANAN MASIH BANYAK MENDING DI TOKPED KAGAK LEMOT SAMA SEKALI PERBAIKI NOH APLIKASI ELU KALAH SAMA PESAING JAUH BANGET MANA TIAP HARI PEMBAHARUAN LAGI , HARUSNYA SHOPEE FOOD ITU DISEDIAIN KITA BISA CHAT PIHAK RESTO NYA LANGSUNG JANGAN HARUS NUNGGU MEREKA CHAT DULU BARU KITA BISA CHAT !!!!!!! BOBROK BGT APK INI SUMPAH",1,com.shopee.id,Negative
"q kecewa sam Shopee in ,q cod katny sampai 2 sampai 3 hari tap say tunggu2 sampai 2 mingg nggk datang jug pesenan say ,dan say sms ke toko ny ap jawaban mbak maaf say lag bekerj sll it aj jawaban ny dan say kesel dan say batal kn eh say jad nggk bis cod sampai sekarang walaupun say ganti akun "" jad gimn tu say yg salah ap toko ny yg salah ,kalau seandai ny say biarin aj tu cod ny nggk datang ,ntr say pesen ke toko lain takut ny datang kedua ny gimn nggk mungkin say ambil dua2 ny 😔",1,com.shopee.id,Negative
modar php,5,com.shopee.id,Positive
siiiiiip,5,com.shopee.id,Positive
Terimakasih 🙏 menjadi tempat Belanja termudah utk saya,5,com.shopee.id,Positive
"tolong dong pihak Shopee ini kenapa ga bisa cod setelah di perbarui,mau belanja online pun jadi susah skrng, kasih bintang 5 biar di liat paling atassss",5,com.shopee.id,Positive
apk mantap,5,com.shopee.id,Positive
"aplikasi toko online paling ngeselin, kalau ada iklan maksa banget, kaya harus banget belanja di shopee, apalagi di tiktok. Najis banget, jangan download shopee mendingan tokped",1,com.shopee.id,Negative
saya tidak bisa paylater mohon paylater nya saya mau beli iPhone 17 pro max 2tb,1,com.shopee.id,Negative
bgussas bngtttt🥰🥰🥰🥰🥰,5,com.shopee.id,Positive
Shopee express kenapa ya tambah DC malah tambah waktu transit - tambah lama sampainya,4,com.shopee.id,Positive
belanja di Shopee gratis ongkir terus murah,5,com.shopee.id,Positive
keren,5,com.shopee.id,Positive
ini shopee knpa gak bisa COD selalu tertera spaylater... bikin dongkol belanja di shopee,1,com.shopee.id,Negative
semoga nggak nge lagi Boss,5,com.shopee.id,Positive
sukaaaa bangetttt belanja disini murah murah dan enak ga usah keluar rumah untuk beli barang tinggal tunggu dirumah pengirimannya pun cepat,5,com.shopee.id,Positive
saya baru coba2 di Shopee ternyata mudah banget dptkan brng pesanan yg di inginkan shope sukzes kedpnnya💪🙏👍,5,com.shopee.id,Positive
aplikasi ada update yang merubah status pesanan sudah diterima tidak ada lagi. jadi kalo ada pesanan sudah terima tidak ada menu pesanan selesai. lagi. jadi harus nunggu sistem otomatis nya... jadi kasian seller pending. padahal barang sudah diterima.,4,com.shopee.id,Positive
shopee keren banyak voucher nyaaa...,5,com.shopee.id,Positive
"min sedikit saran grensrin di kembalikan dong, buatkan juga fitur untuk hapus riwayat belanja dan buatkan juga hapus voucher yang gak kepake. klo udh di buatin bintang nya aku tambah lagi oke.",3,com.shopee.id,Neutral
mohon aktifkan kembali vitur COD saya .,5,com.shopee.id,Positive
Sangat mudah di gunakan 👍 Saya selalu Shopee. Terima kasih atas pendekatannya👍,5,com.shopee.id,Positive
"pengiriman brg telat jauuuh.. kita ga buth vocer garansi tepat waktu. klo gq bsa on time minimal estimasi ga di setting seenak jidat, mundur² mulu. Komplain malah dijwab AI doang. Brang stuck ga ada pergerakan 3 hari an.",1,com.shopee.id,Negative
sangat membantu dan memudahkan,5,com.shopee.id,Positive
shopee👍,5,com.shopee.id,Positive
"hapus itu spx.. kalo kualahan, ambil pihak pengiriman yg lain. spx shopee tdk profesional.. barang belum sampe, suda di retur alasan kami menolak pesanan. padahal pihak spx tdk kasi kabar, tdk di kirim kerumah, barang tdk pernah di pegang. langsung main retur..",1,com.shopee.id,Negative
Bagus selalu menyesuaikan,5,com.shopee.id,Positive
baguss,4,com.shopee.id,Positive
sangat membantu sekali dlm berbelanja kebutuhan sehari banyak pilihan dan jg respon nya selalu baik dan cepat,5,com.shopee.id,Positive
sangat puas top markotop pokok e,5,com.shopee.id,Positive
"kerenlah apa nya, siapapun pemiliknya semoga orang baik ya☺️",5,com.shopee.id,Positive
mantaffffffff,5,com.shopee.id,Positive
jelek banget sumpah 😋,5,com.shopee.id,Positive
bintang lima,1,com.shopee.id,Negative
"Aplikasi shopee sudah ok, masih ada beberapa toko/seller nakal, mohon di tindak tegas. terima kasih",5,com.shopee.id,Positive
katanya tepat waktu tidak sesuai iklan yang katanya paket datang tepat waktu,1,com.shopee.id,Negative
tempat belanja yg enak bisa menyesuaikan keadaan keuangan,5,com.shopee.id,Positive
pengantaran nya tepat kurir nya rama2,5,com.shopee.id,Positive
mantap,5,com.shopee.id,Positive
aplikasi nya sangat berguna karena penjualnya jujur..tapi masih banyak yang menjual barang second atau bekas dan juga saat dikembalikan harus pergi ke kantor kurirnya♥,5,com.shopee.id,Positive
puas banget sama pelayanannya😊😇,5,com.shopee.id,Positive
shoppe bagus,5,com.shopee.id,Positive
"sekarang sejak pake spx makin nggk jls,pesan paket padahal udh dateng tp gk ad pemberitahuan mlh d resi tulisan nya gk mau nerima paket tersebut padahal saya udh nungguin bgt, pas liat resi udh d retur karena 3h gk d ambil saya tanya tp gk ad paket dateng katanya kn tolol emng, pihak spx kalimantan ni",1,com.shopee.id,Negative
jos,5,com.shopee.id,Positive
percepat s pinjam,5,com.shopee.id,Positive
bagus,5,com.shopee.id,Positive
baguss,5,com.shopee.id,Positive
pelayanan kurang baik. dari kurir juga kurang bagus. lambat dan sangat tidak baik...,1,com.shopee.id,Negative
pengiriman sangattttttt lamaaa,1,com.shopee.id,Negative
"mantap, ada shopee gak ribet, gak perlu kemana², apa yg kita mau bisa kita dapat kapan saja...",5,com.shopee.id,Positive
sulit pembayaran pesanan karena adanya verifikasi wajah,1,com.shopee.id,Negative
Sippp,5,com.shopee.id,Positive
"anjay sekarang pake biaya admin nya jadi harganya naik walaupun sedikit, untuk kaum pas' an buat aku itu juga berharga uangnya, tapi gapapa banya diskon",5,com.shopee.id,Positive
saya baru sekali gagal COD langsung gk bisa pakai opsi COD lagi 😭 terus mau beli² barang susah karena harus tranfer terus dan nunggu pengiriman juga lama banget lebih dari 3 hari😭😭,1,com.shopee.id,Negative
bagus,5,com.shopee.id,Positive
mantap bisa pinjam dana,5,com.shopee.id,Positive
mantap...belum ada yg zonk,5,com.shopee.id,Positive
saya senang belanja di sini,5,com.shopee.id,Positive
sangat puas,5,com.shopee.id,Positive
padahal aku nggak punya utang ke shopeepay kok saldo aku ngurang terus sekitar 13.000 an setiap hari dan aku belum belanja apapun lo.. ini gimana,1,com.shopee.id,Negative
kecewa bangeut karna kesalahan aku 2x di cancel aku mo belanja lagi di shope v gak bisa cod..maaf bukan gak mau bayar v waktu itu gak ada uang pas suami blum pulang kerja..jd gk bisa bayar malah di cancel sama kurirnya.. sekarang mo bli lg gak bisa cod .. tolong maafin kesalahan aku dong..jgn hukum aku dgn kesalahan ini aku jd gak bisa belanja disope lg lewat metode pembayaran cod..😭😭 aktifin donk metode pembayaran cod nya biar saya bisa blanja lg😊,5,com.shopee.id,Positive
"sangat membantu sekali,memudahkan kita untuk cari produk yang kita inginkan.",5,com.shopee.id,Positive
Mantap sekali!!!!,5,com.shopee.id,Positive
baik,5,com.shopee.id,Positive
mantap,5,com.shopee.id,Positive
iklannya dimna²,1,com.shopee.id,Negative
spx lambat sangat,1,com.shopee.id,Negative
nice 👌🏻😉,5,com.shopee.id,Positive
"bang gantung aja makanan nya , hey hargai kami para driver , apa tidak di ajar kan kalian oleh orang tua kalian tentang adab menghargai orang lain , giliran nanti hilang makanan nya kami juga nanti jadi tumbal nya , langsung minus saldo kami kalau pesanan yg kalian pesan hilang",1,com.shopee.id,Negative
"aplikasinya bagus, cuman ekspedisi nya gajelas, paket gua 3 hari menuju alamat tapi ga dateng dateng, ini kurir nya pada ngapain emang?",1,com.shopee.id,Negative
bagus aja sieh,5,com.shopee.id,Positive
mantap,5,com.shopee.id,Positive
"Pesen sameday itu biar cepet sehari sampai, malah di tunda di kemudian hari",1,com.shopee.id,Negative
seneng banget punya shopee,5,com.shopee.id,Positive
terbaik,5,com.shopee.id,Positive
"pengiriman cepat,amanah,kurir sangat sopan.",5,com.shopee.id,Positive
sangat puas belanja di shopee,5,com.shopee.id,Positive
aplikasinya bagus dan sangat membantu saya dalam belanja segala kebutuhan,5,com.shopee.id,Positive
"Customer service nya payah, ngajuin pengembalian aja lamanya minta ampun. Kurir nya juga lama banget buat diambil barangnya, sayang banget kalah cepat tanggap sama aplikasi sebelah.",1,com.shopee.id,Negative
assalamualaikum warahmatullahi wa barakatuh menurut aku apk ini bagus banget dan gratis ongkir aku kasih bintang 5 ya terimakasih shopee,5,com.shopee.id,Positive
"Kapok saya pakai SPX, masa udh 3 kali paket saya dibolak balik gak dianter. Harus bikin komplain dulu baru diantarkan",1,com.shopee.id,Negative
"puas , dan terima kasih pesanan sesuai dg foto.",5,com.shopee.id,Positive
rekomendasi untuk anda buat yang suka cek out,5,com.shopee.id,Positive
"bagus sih, tapi sayang ongkir mahal banget, gak sesuai barang yg di order, mahal di ongkir 2x lipat dari harga barang, apalagi klo order dalam kota lama banget sampai 3-5 harian pengiriman padahal barang yg diorder penting, contoh makanan kucing sama alat elektronik,",5,com.shopee.id,Positive
terbaik,5,com.shopee.id,Positive
"bagus, dan banyak promo nya",5,com.shopee.id,Positive
"Shopee tolong Adain sistem pengecekan pengantaran kurir sampe alamat yg sesuai, benci kali, rumahku mmg masuk hutan, jalan batu, akses keluar masuk masih di bilang enak, mobil, sepeda, motor bisa masuk, walaupun sepi gaada begal, tapi kurir selalu nganter di simpang, paket selalu gamau di anter sampe rumah, paling benci klo ada paket orang di titip in ke aku, disuruh nganterin ke orang yg punya rumah, jadi seakan² aku kurirnya, tolong bgt Adain pengecekan pengantaran, klo ga sesuai kasih sanksi",1,com.shopee.id,Negative
lumayan puas dengan aflikasi ini,4,com.shopee.id,Positive
belanja lebih mutah dan mudah,4,com.shopee.id,Positive
"buat apa download Shopee, dikit dikit akun di nonaktifkan, padahal yang salah kebanyakan pihak toko itu sendiri gak amanah gak sesuai pesanan yang datang, dan kurir apala lagi wilayah saya nganter paket punya anak saya sebulan baru di anter, yang salah tetap pelanggan, aneh makin sepi orang download aplikasi ini nanti kalau dikit dikit, akun di nonaktifkan, masih ada lazada, males bikin aku baru buat belanja di Shopee, lebih baik ke aplikasi sebelah, lazada lagian yang download 500juta",1,com.shopee.id,Negative
"refound tv grgr lcd pecah, sudah di kembalikan dan di terima seller tgl 7 feb dan sampe sekarang 16 feb masih blm ada pengembalian dana. LELET tau ga",1,com.shopee.id,Negative
"scara keseluruhan dr shopee bagus, Tpi kurir dr shopee yang yg bikin greget, klo cod kdng saya gda di tempat, barang nya lngsung di balikin ke penjual ny , pdhl td nya si kurir udh saya konfirmasi paket saya suruh kirim ulang, dn saya pun gda di tempat cuma bbrpa menit aja, tp besok nya udh di balikin ke penjualnya, tolong dong kurir shopee hrus konfirmasi dulu ke kita, lgn kita gda di tempat bukan shrian loh itu bbrpa menit aja, dn saya pun lngsung nghbungin pihak kurir ny lg",4,com.shopee.id,Positive
